Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
203,0.96,0.99,-9.8,-11.2,136,0.00,0.00,-0.0,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.65,0.00,1225,6.8,0.82,0.78,0.0,6.7,18.5,0.0
204,0.96,0.99,-9.8,-11.2,136,0.00,0.00,-0.3,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.68,0.00,1228,6.2,0.82,0.78,0.0,6.3,18.0,0.0
209,0.96,0.99,-9.8,-11.2,136,0.00,0.00,-0.7,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.58,0.00,1214,6.2,0.82,0.78,0.0,6.7,18.5,0.0
311,0.96,0.99,-9.8,-11.2,136,0.00,0.00,-0.9,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.62,0.00,1206,6.2,0.82,0.78,0.0,6.7,19.0,0.0
410,0.96,0.99,-9.8,-11.2,136,0.00,0.00,-1.3,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.65,0.00,1206,5.6,0.82,0.78,0.0,6.3,19.0,0.0
513,0.96,0.99,-9.8,-11.2,136,0.00,0.00,-1.3,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.62,0.00,1205,5.6,0.82,0.78,0.0,6.7,19.0,0.0
619,0.96,0.99,-9.8,-11.2,136,0.00,0.00,-1.7,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.62,0.00,1203,5.6,0.82,0.78,0.0,6.7,19.0,0.0
716,0.97,0.99,-9.8,-11.2,136,0.00,0.00,-1.8,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.65,0.00,1192,5.0,0.82,0.78,0.0,6.7,19.5,0.0
820,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-1.8,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.65,0.00,1192,5.0,0.82,0.78,0.0,6.7,19.0,0.0
921,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-2.0,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.58,0.00,1184,5.0,0.82,0.78,0.0,6.7,19.0,0.0
1032,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-2.1,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.72,0.00,1186,4.3,0.82,0.78,0.0,6.7,19.5,0.0
1125,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-2.2,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.68,0.00,1184,4.3,0.82,0.78,0.0,6.3,18.5,0.0
1228,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-2.4,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.68,0.00,1195,3.7,0.82,0.78,0.0,6.3,17.5,0.0
1329,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-2.6,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.65,0.00,1210,3.7,0.82,0.78,0.0,6.7,17.5,0.0
1430,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-2.8,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.75,0.00,1211,3.1,0.82,0.78,0.0,6.7,17.0,0.0
1533,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-2.9,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.75,0.00,1208,2.5,0.82,0.78,0.0,6.7,17.5,0.0
1635,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.0,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.72,0.00,1206,2.5,0.82,0.78,0.0,6.7,17.5,0.0
1738,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.0,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.78,0.00,1212,1.9,0.82,0.78,0.0,6.3,17.0,0.0
1839,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.0,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.78,0.00,1211,1.2,0.82,0.78,0.0,6.7,17.0,0.0
1948,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.1,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.65,0.00,1204,0.0,0.82,0.78,0.0,6.3,18.0,0.0
2042,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.2,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.65,0.00,1209,0.0,0.82,0.78,0.0,6.3,17.5,0.0
2143,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.3,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.72,0.00,1190,0.0,0.82,0.78,0.0,6.7,19.5,0.0
2248,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-3.3,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.75,0.00,1196,0.0,0.82,0.78,0.0,6.3,19.0,0.0
2348,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-3.2,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.68,0.00,1202,0.0,0.82,0.78,0.0,6.7,18.5,0.0
2451,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-3.1,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.75,0.00,1199,0.0,0.82,0.78,0.0,6.7,18.5,0.0
2552,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-3.2,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.68,0.00,1195,0.0,0.82,0.78,0.0,6.3,19.0,0.0
2656,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-3.3,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.68,0.00,1188,0.0,0.82,0.78,0.0,6.7,19.5,0.0
2757,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-3.4,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.72,0.00,1177,0.0,0.82,0.78,0.0,6.7,19.5,0.0
2858,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.5,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.68,0.00,1183,0.0,0.82,0.78,0.0,6.3,18.5,0.0
2960,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.6,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.72,0.00,1183,0.0,0.82,0.78,0.0,6.7,18.5,0.0
3065,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.8,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.72,0.00,1170,0.0,0.82,0.78,0.0,6.3,19.5,0.0
3164,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.8,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.62,0.00,1179,0.0,0.82,0.78,0.0,6.7,19.0,0.0
3265,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.9,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.75,0.00,1178,0.0,0.82,0.78,0.0,6.7,19.0,0.0
3366,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-3.9,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.72,0.00,1185,0.0,0.82,0.78,0.0,6.3,18.0,0.0
3470,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-3.9,-4.39,33.3,1.000,2.0,2.0,57,0.30,5.78,0.00,1170,0.0,0.82,0.78,0.0,6.7,19.5,0.0
3572,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.0,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.65,0.00,1177,0.0,0.82,0.78,0.0,6.3,18.5,0.0
3673,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.72,0.00,1168,0.0,0.82,0.78,0.0,6.3,19.5,0.0
3777,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.2,-4.39,33.3,1.000,2.0,2.0,57,0.29,5.65,0.00,1171,0.0,0.82,0.78,0.0,6.3,19.0,0.0
3879,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-4.2,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.58,0.00,1168,0.0,0.82,0.78,0.0,6.3,19.0,0.0
3979,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-4.2,-4.39,33.3,1.000,2.0,2.0,57,0.28,5.45,0.00,1170,0.0,0.82,0.78,0.0,6.3,19.0,0.0
4082,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.3,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.65,0.00,1156,0.0,0.82,0.78,0.0,6.3,19.5,0.0
4184,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.5,-4.39,33.3,1.000,1.9,2.0,57,0.28,5.41,0.00,1158,0.0,0.82,0.78,0.0,6.3,19.5,0.0
4285,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.28,5.41,0.00,1165,0.0,0.82,0.78,0.0,6.3,19.5,0.0
4388,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.65,0.00,1161,0.0,0.82,0.78,0.0,6.3,19.5,0.0
4492,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.62,0.00,1152,0.0,0.82,0.78,0.0,6.3,20.0,0.0
4591,0.98,0.99,-9.8,-11.2,136,0.00,0.00,-4.7,-4.39,33.3,1.000,1.9,2.0,57,0.28,5.48,0.00,1159,0.0,0.82,0.78,0.0,6.3,19.0,0.0
4691,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.62,0.00,1161,0.0,0.82,0.78,0.0,6.3,18.5,0.0
4795,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-4.7,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.55,0.00,1153,0.0,0.82,0.78,0.0,6.3,19.0,0.0
4896,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.58,0.00,1153,0.0,0.82,0.78,0.0,6.3,18.5,0.0
4997,0.99,0.99,-9.8,-11.2,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.28,5.45,0.00,1149,0.0,0.82,0.78,0.0,6.3,19.0,0.0
5101,0.99,0.99,-9.8,-11.3,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.28,5.35,0.00,1147,0.0,0.82,0.78,0.0,6.3,19.0,0.0
5202,0.99,0.99,-9.8,-11.3,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.51,0.00,1142,0.0,0.82,0.78,0.0,6.3,19.0,0.0
5303,0.99,0.99,-9.8,-11.3,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.58,0.00,1135,0.0,0.82,0.78,0.0,6.3,19.5,0.0
5407,0.99,0.99,-9.8,-11.3,136,0.00,0.00,-4.7,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.48,0.00,1124,0.0,0.82,0.78,0.0,6.3,18.5,0.0
5508,0.99,0.99,-9.8,-11.3,136,0.00,0.00,-4.6,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.45,0.00,1127,0.0,0.82,0.78,0.0,6.3,19.5,0.0
5610,1.00,0.99,-9.8,-11.3,136,0.00,0.00,-4.5,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.41,0.00,1135,0.0,0.82,0.78,0.0,6.3,19.0,0.0
5712,1.00,0.99,-9.8,-11.3,136,0.00,0.00,-4.4,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.45,0.00,1133,0.0,0.82,0.78,0.0,6.3,19.0,0.0
5814,1.00,0.99,-9.8,-11.3,136,0.00,0.00,-4.3,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.45,0.00,1134,0.0,0.82,0.78,0.0,6.3,19.0,0.0
5916,1.00,0.99,-9.8,-11.2,136,0.00,0.00,-4.4,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.38,0.00,1131,0.0,0.82,0.78,0.0,6.3,19.0,0.0
6019,1.00,0.99,-9.8,-11.3,136,0.00,0.00,-4.3,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.35,0.00,1126,0.0,0.82,0.78,0.0,6.3,19.0,0.0
6120,1.00,0.99,-9.8,-11.3,136,0.00,0.00,-4.3,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.51,0.00,1137,0.0,0.82,0.78,0.0,6.3,19.0,0.0
6222,1.00,0.99,-9.8,-11.3,136,0.00,0.00,-4.3,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.35,0.00,1126,0.0,0.82,0.78,0.0,6.3,20.5,0.0
6323,1.00,0.99,-9.8,-11.3,136,0.00,0.00,-4.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.48,0.00,1127,0.0,0.82,0.78,0.0,6.3,19.0,0.0
6427,1.01,0.99,-9.8,-11.3,138,0.00,0.00,-3.9,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.35,0.00,1121,0.0,0.82,0.78,0.0,6.3,19.0,0.0
