sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,1631044.000,14.7,0,-6.25,3.072,100,1,20,0,-7.4,0,95,4.42,6.96471,9.41177,9.41177,0,0,11.44,185,1449.5,0,0,6.66667,1,0,0,0,1,1,.18296
1,1631044.250,14.7,0,-6.25,2.304,100,1,16,0,-9.43137,0,95,4.53,4.78824,9.41177,9.41177,0,0,13.84,185,1658.75,0,0,6.66667,1,0,0,0,1,1,.163858
2,1631044.500,14.7,0,-6.25,2.304,100,1,12,0,-10.302,0,95,4.74,4.06275,9.41177,9.41177,0,0,13.84,186.8,1568,0,0,6.66667,1,0,0,0,1,1,.181378
3,1631044.750,14.7,0,-6.25,2.304,100,1,12,0,-10.4471,0,95,4.71,3.77255,9.41177,9.41177,0,0,13.92,186.8,1463,0,0,6.66667,1,0,0,0,1,1,.193165
4,1631045.000,14.7,0,-6.25,2.304,100,1,12,0,-10.4471,0,95,4.83,3.91765,9.41177,9.41177,0,0,13.92,186.8,1328.5,0,0,6.66667,1,1,0,0,1,1,.218141
5,1631045.250,14.7,0,-6.25,2.304,100,1,12,0,-10.302,0,95,4.86,4.06275,9.41177,9.41177,0,0,13.6,186.8,1242,0,0,6.66667,1,1,0,0,1,1,.234783
6,1631045.500,14.7,0,-6.25,2.304,100,1,12,0,-10.302,0,95,4.42,4.06275,9.41177,9.41177,0,0,13.6,186.8,1151.25,0,0,6.27451,1,1,0,1,1,1,.230358
7,1631045.750,14.7,0,-6.25,2.304,100,1,12,0,-10.302,0,95,4.42,4.06275,9.41177,9.41177,0,0,13.76,186.8,1072.25,0,0,6.27451,1,1,0,1,1,1,.24733
8,1631046.000,14.7,0,-6.25,2.56,100,1,12,0,-10.1569,0,95,4.27,4.06275,9.41177,9.41177,0,0,13.76,186.8,986.75,0,0,5.88235,1,1,0,1,1,1,.25964
9,1631046.250,14.7,0,-6.25,2.56,100,1,12,0,-10.1569,0,95,4.24,4.35294,9.41177,9.41177,0,0,13.92,186.8,882.25,0,0,6.66667,1,1,0,1,1,1,.288354
10,1631046.500,14.7,0,-6.25,3.072,100,1,12,0,-9.57647,0,95,5.1,4.93333,9.41177,9.41177,0,0,13.92,186.8,842.25,0,0,6.66667,1,1,0,1,1,1,.363313
11,1631046.750,14.7,0,-6.25,3.328,100,1,12,0,-8.99608,0,95,5.1,5.36863,9.41177,9.41177,0,0,13.84,186.8,808.25,0,0,6.66667,1,1,0,1,1,1,.378596
12,1631047.000,14.7,0,-6.25,3.072,100,1,12,0,-8.85098,0,95,4.9,5.51373,9.41177,9.41177,0,0,13.84,186.8,810,0,0,6.66667,1,1,0,1,1,1,.362963
13,1631047.250,14.7,0,-6.25,3.328,100,1,12,0,-8.85098,0,95,4.9,5.65882,9.41177,9.41177,0,0,13.92,186.8,804.25,0,0,6.66667,1,1,0,1,1,1,.365558
14,1631047.500,14.7,0,-6.25,3.072,100,1,12,0,-8.70588,0,95,4.63,5.65882,9.41177,9.41177,0,0,13.92,186.8,816.75,0,0,6.66667,1,1,0,1,1,1,.340129
15,1631047.750,14.5852,0,-6.25,3.072,100,1,12,0,-8.85098,0,95,4.62,5.51373,9.41177,9.41177,0,0,13.92,186.8,845.5,0,0,6.27451,1,1,0,1,1,1,.327853
16,1631048.000,14.5852,0,-6.25,3.072,100,1,12,0,-8.99608,0,93.2,4.62,5.36863,9.41177,9.41177,0,0,13.92,186.8,846.25,0,0,6.27451,1,1,0,1,1,1,.327563
17,1631048.250,14.5852,0,-6.25,3.072,100,1,12,0,-9.14118,0,93.2,4.53,5.22353,9.41177,9.41177,0,0,13.92,186.8,860.25,0,0,6.27451,1,1,0,1,1,1,.315955
18,1631048.500,14.4703,0,-6.25,3.072,100,1,12,0,-9.14118,0,93.2,4.48,5.22353,9.41177,9.41177,0,0,13.92,186.8,831.5,0,0,6.27451,1,1,0,1,1,1,.323271
19,1631048.750,14.4703,0,-6.25,2.816,100,1,12,0,-9.14118,0,93.2,4.36,5.22353,9.41177,9.41177,0,0,13.92,186.8,816.75,0,0,6.27451,1,1,0,1,1,1,.320294
20,1631049.000,14.3555,0,-6.25,2.816,100,1,15.5,0,-9.14118,0,93.2,4.36,5.22353,9.41177,9.41177,0,0,13.92,186.8,803.25,0,0,6.27451,1,1,0,1,1,1,.325677
21,1631049.250,14.2406,0,-6.25,2.816,100,1,16,0,-9.14118,0,93.2,4.22,5.22353,9.41177,9.41177,0,0,13.84,186.8,790.75,0,0,5.88235,1,1,0,1,1,1,.320202
22,1631049.500,14.1258,0,-6.25,2.816,100,1,15.5,0,-9.14118,0,93.2,4.27,5.22353,9.41177,9.41177,0,0,13.84,186.8,794.75,0,0,5.88235,1,1,0,1,1,1,.322366
23,1631049.750,14.0109,0,-6.25,2.816,100,1,15.5,0,-9.14118,0,93.2,4.02,5.22353,9.41177,9.41177,0,0,13.84,186.8,768,0,0,5.88235,1,1,0,1,1,1,.314063
24,1631050.000,13.8961,0,-6.25,2.816,100,1,16,0,-9.14118,0,93.2,4.02,5.22353,9.41177,9.41177,0,0,13.84,186.8,752.25,0,0,5.88235,1,1,0,1,1,1,.320638
25,1631050.250,13.7813,0,-6.25,2.816,100,1,16.5,0,-9.14118,0,93.2,3.99,5.36863,9.41177,9.41177,0,0,13.92,186.8,745.75,0,0,5.88235,1,1,0,1,1,1,.321019
26,1631050.500,13.6664,0,-6.25,2.816,100,1,16.5,0,-9.14118,0,93.2,3.86,5.22353,9.41177,9.41177,0,0,13.92,186.8,742.25,0,0,5.88235,1,1,0,1,1,1,.312024
27,1631050.750,13.4367,0,-6.25,2.816,100,1,16.5,0,-9.14118,0,93.2,3.91,5.36863,9.41177,9.41177,0,0,13.76,186.8,722.25,0,0,5.88235,1,1,0,1,1,1,.324818
28,1631051.000,13.207,0,-6.25,2.816,100,1,16.5,0,-8.99608,0,93.2,3.86,5.36863,9.41177,9.41177,0,0,13.76,186.8,707,0,0,5.88235,1,1,0,1,1,1,.327581
29,1631051.250,12.9773,0,-6.25,2.816,100,1,16.5,0,-8.85098,0,93.2,3.92,5.51373,9.41177,9.41177,0,0,14,186.8,688,0,0,5.88235,1,1,0,1,1,1,.34186
