Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
91,0.99,1.00,-9.1,-11.3,186,0.00,0.00,6.4,-1.51,33.3,1.000,2.0,2.6,131,0.32,5.09,0.00,941,0.0,0.82,0.78,0.0,6.7,8.5,0.0
102,0.99,1.00,-9.1,-11.3,186,0.00,0.00,6.3,-1.51,33.3,1.000,2.0,2.6,131,0.33,5.09,0.00,931,0.0,0.82,0.78,0.0,6.7,9.5,0.0
204,0.99,1.00,-9.1,-11.3,186,0.00,0.00,6.3,-1.42,33.3,1.000,2.0,2.6,131,0.32,5.02,0.00,941,0.0,0.80,0.78,0.0,6.7,9.0,0.0
305,0.99,1.00,-9.1,-11.3,186,0.00,0.00,6.4,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.96,0.00,934,0.0,0.82,0.78,0.0,6.7,9.5,0.0
409,0.99,1.00,-9.1,-11.3,186,0.00,0.00,6.4,-1.42,33.3,1.000,2.0,2.6,131,0.32,5.02,0.00,942,0.0,0.82,0.78,0.0,6.7,9.5,0.0
511,0.99,1.00,-9.1,-11.3,186,0.00,0.00,6.3,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.96,0.00,936,0.0,0.82,0.78,0.0,6.7,9.5,0.0
617,0.98,1.00,-9.1,-11.3,186,0.00,0.00,6.1,-1.42,33.3,1.000,2.0,2.6,131,0.33,5.02,0.00,926,0.0,0.82,0.78,0.0,6.7,10.5,0.0
714,0.98,1.00,-9.1,-11.3,186,0.00,0.00,5.8,-1.42,33.3,1.000,2.0,2.6,131,0.32,5.02,0.00,940,0.0,0.82,0.78,0.0,6.7,9.0,0.0
817,0.98,1.00,-9.2,-11.3,186,0.00,0.00,5.6,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.90,0.00,928,0.0,0.80,0.78,0.0,6.7,10.0,0.0
918,0.98,1.00,-9.2,-11.3,186,0.00,0.00,5.7,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.90,0.00,928,0.0,0.82,0.78,0.0,6.7,10.5,0.0
1019,0.98,1.00,-9.2,-11.3,186,0.00,0.00,5.6,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.90,0.00,912,0.0,0.82,0.78,0.0,6.7,11.0,0.0
1121,0.99,1.00,-9.2,-11.3,186,0.00,0.00,5.6,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.90,0.00,914,0.0,0.82,0.78,0.0,6.7,11.5,0.0
1223,0.99,1.00,-9.2,-11.3,186,0.00,0.00,5.6,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.96,0.00,919,0.0,0.82,0.78,0.0,6.7,10.5,0.0
1327,0.99,1.00,-9.2,-11.3,186,0.00,0.00,5.5,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.90,0.00,917,0.0,0.82,0.78,0.0,6.7,11.0,0.0
1427,0.99,1.00,-9.1,-11.3,186,0.00,0.00,5.4,-1.42,33.3,1.000,2.0,2.6,131,0.32,4.90,0.00,929,0.0,0.82,0.78,0.0,6.7,9.5,0.0
