sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,515644.500,14.7,0,-4.6875,5.12,100,1,27,0,-5.94902,0,102.2,7.6,8.27059,9.41177,9.41177,0,0,12,183.2,1578,0,0,9.41177,1,0,0,0,1,0,.288973
1,515644.750,14.7,0,-4.6875,2.816,100,1,22,0,-9.14118,0,102.2,8.1,5.36863,9.41177,9.41177,0,0,12,105.8,1912.25,0,0,9.41177,1,0,0,0,1,0,.254151
2,515645.000,14.7,0,-4.6875,2.816,100,1,16,0,-9.86667,0,102.2,9.02,4.78824,9.41177,9.41177,0,0,12.48,105.8,1849.75,0,0,9.80392,1,0,0,0,1,0,.29258
3,515645.250,14.7,0,-4.6875,2.816,100,1,15,0,-9.86667,0,102.2,8.77,4.78824,9.41177,9.41177,0,0,12.48,105.8,1693.75,0,0,9.80392,1,1,0,0,1,0,.310672
4,515645.500,14.7,0,-4.6875,3.072,100,1,14.5,0,-9.72157,0,102.2,8.9,4.93333,9.41177,9.41177,0,0,12.48,105.8,1589.5,0,0,9.80392,1,1,0,0,1,0,.335955
5,515645.750,14.7,0,-4.6875,3.328,100,1,14.5,0,-9.43137,0,102.2,8.73,5.22353,9.41177,9.41177,0,0,12.48,105.8,1447.5,0,0,9.80392,1,1,0,1,1,0,.361865
6,515646.000,14.7,0,-4.6875,3.328,100,1,14,0,-9.28627,0,104,8.77,5.36863,9.41177,9.41177,0,0,12.56,105.8,1469.75,0,0,9.80392,1,1,0,1,1,0,.35802
7,515646.250,14.7,0,-4.6875,3.328,100,1,13.5,0,-9.14118,0,104,8.64,5.51373,9.41177,9.41177,0,0,12.56,105.8,1391.5,0,0,9.80392,1,1,0,1,0,0,.372548
8,515646.500,14.7,0,-4.6875,3.328,100,1,13.5,0,-8.99608,0,104,8.73,5.65882,9.41177,9.41177,0,0,12.64,105.8,1370.25,0,0,9.80392,1,1,0,1,0,0,.382266
9,515646.750,14.7,0,-4.6875,3.328,100,1,13.5,0,-8.85098,0,104,8.77,5.65882,9.41177,9.41177,0,0,12.64,105.8,1352.75,0,0,9.80392,1,1,0,1,0,0,.388985
10,515647.000,14.7,0,-4.6875,3.584,100,1,13,0,-8.56078,0,104,10.59,6.09412,9.41177,9.41177,0,0,12.72,105.8,1360.25,0,0,10.5882,1,1,0,1,0,0,.46712
