Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
133,0.99,0.99,-9.9,-11.3,195,0.00,0.00,0.5,-2.10,33.3,1.000,1.5,2.0,78,0.27,4.00,0.00,896,0.0,0.82,0.78,0.0,5.5,13.0,0.0
134,0.99,0.99,-9.9,-11.3,195,0.00,0.00,0.6,-2.10,33.3,1.000,1.5,2.0,78,0.27,4.03,0.00,899,0.0,0.82,0.78,0.0,5.5,11.5,0.0
193,0.99,1.00,-9.8,-11.3,195,0.00,0.00,0.6,-2.10,33.3,1.000,1.5,2.0,78,0.26,3.97,0.00,904,0.0,0.82,0.78,0.0,5.5,12.0,0.0
295,0.99,1.00,-9.8,-11.3,195,0.00,0.00,0.4,-2.10,33.3,1.000,1.5,2.0,78,0.26,3.97,0.00,908,0.0,0.82,0.78,0.0,5.5,11.0,0.0
397,0.99,1.00,-9.9,-11.3,195,0.00,0.00,0.5,-2.10,33.3,1.000,1.5,2.0,78,0.27,4.03,0.00,896,0.0,0.82,0.78,0.0,5.5,12.5,0.0
500,0.99,0.99,-9.8,-11.3,195,0.00,0.00,0.5,-2.10,33.3,1.000,1.5,2.0,78,0.26,4.00,0.00,908,0.0,0.82,0.78,0.0,5.5,11.0,0.0
602,1.00,1.00,-9.9,-11.3,195,0.00,0.00,0.6,-2.10,33.3,1.000,1.5,2.0,78,0.27,4.00,0.00,903,0.0,0.82,0.78,0.0,5.5,11.5,0.0
708,1.00,1.00,-9.9,-11.3,195,0.00,0.00,0.6,-2.10,33.3,1.000,1.5,2.0,78,0.26,3.97,0.00,909,0.0,0.82,0.78,0.0,5.5,11.0,0.0
809,1.00,1.00,-9.9,-11.3,195,0.00,0.00,0.5,-2.10,33.3,1.000,1.5,2.0,78,0.26,3.97,0.00,906,0.0,0.82,0.78,0.0,5.5,11.5,0.0
908,0.99,1.00,-9.9,-11.3,195,0.00,0.00,0.6,-2.10,33.3,1.000,1.5,2.0,78,0.26,3.97,0.00,916,0.0,0.82,0.78,0.0,5.5,11.0,0.0
