sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,1625966.750,14.7,0,-4.6875,4.096,100,1,27.5,0,-6.52941,0,73.4,9.23,8.12549,9.41177,9.41177,0,0,10.8,84.2,1792.25,0,0,10.1961,1,0,0,0,1,1,.308997
1,1625967.000,14.7,0,-4.6875,3.584,100,1,21,0,-8.85098,0,73.4,12.06,5.65882,9.41177,9.41177,0,0,12.08,86,2080.5,0,0,10.5882,1,0,0,0,1,1,.347801
2,1625967.250,14.7,0,-5.46875,3.584,100,1,15.5,0,-9.57647,0,73.4,10.49,4.93333,9.41177,9.41177,0,0,12.08,86,2068.5,0,0,10.1961,1,0,0,0,1,1,.304278
3,1625967.500,14.7,0,-6.25,3.584,100,1,15,0,-9.72157,0,73.4,11.01,4.93333,9.41177,9.41177,0,0,12.48,86,1959,0,0,10.1961,1,0,0,0,1,1,.337213
4,1625967.750,14.7,0,-6.25,3.84,100,1,14.5,0,-9.43137,0,73.4,12.16,5.07843,9.41177,9.41177,0,0,12.48,86,1850.5,0,0,10.5882,1,1,0,0,1,1,.394272
5,1625968.000,14.7,0,-7.03125,3.84,100,1,14,0,-9.28627,0,73.4,12.37,5.36863,9.41177,9.41177,0,0,12.56,86,1774.5,0,0,10.5882,1,1,0,1,1,1,.418259
6,1625968.250,14.7,0,-7.03125,3.84,100,1,13,0,-9.14118,0,73.4,11.74,5.36863,9.41177,9.41177,0,0,12.56,86,1706,0,0,10.5882,1,1,0,1,1,1,.412896
7,1625968.500,14.7,0,-7.8125,3.84,100,1,12.5,0,-9.14118,0,73.4,11.43,5.36863,9.41177,9.41177,0,0,12.56,86,1662,0,0,10.1961,1,1,0,1,1,1,.412635
8,1625968.750,14.7,0,-7.8125,4.096,100,1,12,0,-8.99608,0,73.4,11.64,5.51373,9.41177,9.41177,0,0,12.56,86,1630.25,0,0,10.5882,1,1,0,1,1,1,.428401
9,1625969.000,14.7,0,-10.1563,3.84,100,1,11.5,0,-8.99608,0,73.4,11.74,5.51373,9.41177,9.41177,0,0,12.56,86,1598.75,0,0,10.9804,1,1,0,1,1,1,.440594
10,1625969.250,14.7,0,-10.1563,4.352,100,1,11,0,-8.41569,0,73.4,13.73,6.09412,9.41177,9.41177,0,0,12.56,86,1576.75,0,0,11.3725,1,1,0,1,1,1,.522467
11,1625969.500,14.7,0,-10.1563,4.352,100,1,10.5,0,-8.27059,0,73.4,13.58,6.23922,9.41177,9.41177,0,0,12.72,86,1575.75,0,0,11.3725,1,1,0,1,1,1,.517087
12,1625969.750,14.7,0,-10.1563,4.352,100,1,10,0,-8.12549,0,73.4,13.54,6.38431,9.41177,9.41177,0,0,12.72,86,1559.5,0,0,11.3725,1,1,0,1,1,1,.520936
13,1625970.000,14.7,0,-10.1563,4.352,100,1,9.5,0,-8.12549,0,73.4,13.54,6.38431,9.41177,9.41177,0,0,12.72,86,1565.25,0,0,10.9804,1,1,0,1,1,1,.519023
