Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
142,0.88,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,14.05,0.00,1540,0.0,0.82,0.78,0.0,11.4,4.0,0.0
143,0.88,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,13.80,0.00,1519,0.0,0.82,0.78,0.0,11.4,3.5,0.0
201,0.88,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.5,3.6,55,0.55,13.93,0.00,1515,0.0,0.82,0.78,0.0,11.4,5.0,0.0
302,0.88,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,14.05,0.00,1543,0.0,0.82,0.78,0.0,11.4,2.5,0.0
406,0.88,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,13.99,0.00,1528,0.0,0.82,0.78,0.0,11.4,4.0,0.0
508,0.88,0.88,-7.6,-11.1,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.54,13.74,0.00,1536,0.0,0.82,0.78,0.0,11.4,3.5,0.0
608,0.88,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.54,13.81,0.00,1529,0.0,0.82,0.78,0.0,11.4,3.0,0.0
711,0.89,0.88,-7.6,-11.1,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.56,14.24,0.00,1519,0.0,0.82,0.78,0.0,11.4,4.5,0.0
813,0.89,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,14.12,0.00,1540,0.0,0.82,0.78,0.0,11.4,2.5,0.0
915,0.89,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.5,3.6,55,0.55,13.87,0.00,1514,0.0,0.82,0.78,0.0,11.4,4.5,0.0
1019,0.89,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,13.99,0.00,1520,0.0,0.82,0.78,0.0,11.4,4.5,0.0
1120,0.89,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,13.80,0.00,1519,0.0,0.82,0.78,0.0,11.4,3.0,0.0
1225,0.89,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,14.05,0.00,1521,0.0,0.82,0.78,0.0,11.4,3.5,0.0
1327,0.89,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.56,14.18,0.00,1530,0.0,0.82,0.78,0.0,11.4,2.5,0.0
1448,0.90,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.55,13.86,0.00,1525,0.0,0.82,0.78,0.0,11.4,3.0,0.0
1529,0.90,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.6,3.6,55,0.54,13.68,0.00,1517,0.0,0.82,0.78,0.0,11.4,4.0,0.0
1634,0.90,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.5,3.6,55,0.55,13.80,0.00,1510,0.0,0.82,0.78,0.0,11.4,3.5,0.0
1731,0.90,0.88,-7.6,-11.2,53,0.00,0.00,-0.0,-9.52,100.0,1.000,4.5,3.6,55,0.55,13.86,0.00,1510,0.0,0.82,0.78,0.0,11.4,4.5,0.0
1833,0.90,0.88,-7.5,-11.2,53,0.00,0.00,-0.2,-9.52,100.0,1.000,4.5,3.6,55,0.56,13.93,0.00,1499,0.0,0.82,0.78,0.0,11.4,4.0,0.0
1935,0.91,0.88,-7.5,-11.2,53,0.00,0.00,-0.6,-9.52,100.0,1.000,4.5,3.6,55,0.55,13.81,0.00,1507,0.0,0.82,0.78,0.0,11.4,4.0,0.0
2036,0.91,0.88,-7.5,-11.2,53,0.00,0.00,-0.8,-9.52,100.0,1.000,4.5,3.6,55,0.55,13.86,0.00,1509,0.0,0.82,0.78,0.0,11.4,3.5,0.0
2140,0.91,0.88,-7.5,-11.2,53,0.00,0.00,-1.2,-9.52,100.0,1.000,4.5,3.6,55,0.56,14.05,0.00,1506,0.0,0.82,0.78,0.0,11.4,4.0,0.0
2241,0.91,0.88,-7.5,-11.2,53,0.00,0.00,-1.6,-9.52,100.0,1.000,4.6,3.6,55,0.55,13.93,0.00,1521,0.0,0.82,0.78,0.0,11.4,2.5,0.0
2345,0.91,0.88,-7.5,-11.2,53,0.00,0.00,-1.7,-9.52,100.0,1.000,4.5,3.6,55,0.55,13.86,0.00,1515,0.0,0.82,0.78,0.0,11.4,2.5,0.0
2445,0.91,0.88,-7.5,-11.2,53,0.00,0.00,-2.0,-9.52,100.0,1.000,4.5,3.6,55,0.56,14.18,0.00,1507,0.0,0.82,0.78,0.0,11.4,4.5,0.0
2546,0.91,0.88,-7.5,-11.2,53,0.00,0.00,-2.2,-9.52,100.0,1.000,4.5,3.6,55,0.57,14.18,0.00,1496,0.0,0.82,0.78,0.0,11.4,4.0,0.0
2648,0.91,0.88,-7.4,-11.2,53,0.00,0.00,-2.4,-9.52,100.0,1.000,4.5,3.6,55,0.56,14.12,0.00,1511,0.0,0.82,0.78,0.0,11.4,3.5,0.0
2751,0.91,0.88,-7.4,-11.2,53,0.00,0.00,-2.7,-9.52,100.0,1.000,4.5,3.6,55,0.56,13.99,0.00,1506,0.0,0.82,0.78,0.0,11.4,3.0,0.0
2852,0.92,0.88,-7.4,-11.2,53,0.00,0.00,-2.8,-9.52,100.0,1.000,4.5,3.6,55,0.57,14.24,0.00,1492,0.0,0.82,0.78,0.0,11.4,4.0,0.0
2954,0.93,0.87,-7.4,-11.2,53,0.00,0.00,-3.0,-9.52,100.0,1.000,4.5,3.6,55,0.57,14.31,0.00,1497,0.0,0.82,0.78,0.0,11.4,3.5,0.0
