sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,27570.750,20.3273,0,-2.34375,3.072,100,1,12,0,-6.81961,0,123.8,4.33,7.4,9.41177,9.41177,0,0,13.52,181.4,1230.5,0,0,6.27451,1,0,0,0,1,0,.211134
1,27571.000,16.7672,0,-2.34375,2.56,100,1,12,0,-9.28627,0,123.8,4.42,5.22353,9.41177,9.41177,0,0,13.52,181.4,1379.75,0,0,6.27451,1,0,0,0,1,0,.192209
2,27571.250,14.7,0,-2.34375,2.304,100,1,12,0,-10.1569,0,123.8,4.48,4.35294,9.41177,9.41177,0,0,13.84,181.4,1337.5,0,0,6.27451,1,0,0,0,1,0,.200972
3,27571.500,13.7813,0,-2.34375,2.304,100,1,12,0,-10.302,0,123.8,4.53,4.20784,9.41177,9.41177,0,0,13.84,181.4,1242,0,0,6.66667,1,1,0,0,1,0,.218841
4,27571.750,13.0922,0,-2.34375,2.304,100,1,12,0,-10.302,0,123.8,4.62,4.35294,9.41177,9.41177,0,0,13.84,181.4,1091,0,0,6.66667,1,1,0,0,1,0,.254079
5,27572.000,12.9773,0,-2.34375,2.56,100,1,12.5,0,-10.0118,0,123.8,4.71,4.49804,9.41177,9.41177,0,0,13.84,181.4,978,0,0,6.27451,1,1,0,1,0,0,.288957
6,27572.250,12.6328,0,-2.34375,2.56,100,1,12.5,0,-9.72157,0,123.8,4.42,4.78824,9.41177,9.41177,0,0,13.76,181.4,911.5,0,0,6.27451,1,1,0,1,0,0,.290949
7,27572.500,12.4031,0,-2.34375,2.816,100,1,12.5,0,-9.57647,0,123.8,4.48,4.93333,9.41177,9.41177,0,0,13.76,181.4,876.25,0,0,6.27451,1,1,0,1,0,0,.306762
8,27572.750,12.0586,0,-2.34375,2.816,100,1,12.5,0,-9.57647,0,123.8,4.1,5.07843,9.41177,9.41177,0,0,13.84,181.4,848.25,0,0,5.88235,1,1,0,1,0,0,.290009
9,27573.000,11.9437,0,-2.34375,2.816,100,1,12.5,0,-9.43137,0,123.8,4.13,5.07843,9.41177,9.41177,0,0,13.84,181.4,841.5,0,0,6.27451,1,1,0,1,0,0,.294474
10,27573.250,11.8289,0,-2.34375,2.816,100,1,12.5,0,-9.28627,0,123.8,4.75,5.36863,9.41177,9.41177,0,0,13.84,181.4,845,0,0,6.66667,1,1,0,1,0,0,.337278
11,27573.500,11.8289,0,-2.34375,3.072,100,1,12.5,0,-8.99608,0,123.8,4.78,5.51373,9.41177,9.41177,0,0,13.84,181.4,857.5,0,0,6.66667,1,1,0,1,0,0,.334461
12,27573.750,11.9437,0,-2.34375,3.072,100,1,12.5,0,-8.99608,0,123.8,4.59,5.65882,9.41177,9.41177,0,0,13.84,181.4,858.75,0,0,6.27451,1,1,0,1,0,0,.320699
13,27574.000,11.9437,0,-2.34375,3.072,100,1,12.5,0,-8.99608,0,123.8,4.53,5.51373,9.41177,9.41177,0,0,13.84,181.4,867.25,0,0,6.27451,1,1,0,1,0,0,.313404
14,27574.250,11.8289,0,-2.34375,2.816,100,1,12.5,0,-8.99608,0,123.8,4.5,5.51373,9.41177,9.41177,0,0,13.76,181.4,872.25,0,0,6.27451,1,1,0,1,0,0,.309544
15,27574.500,11.8289,0,-2.34375,2.816,100,1,12.5,0,-9.14118,0,123.8,4.36,5.36863,9.41177,9.41177,0,0,13.76,181.4,858,0,0,6.27451,1,1,0,1,0,0,.304895
16,27574.750,11.8289,0,-2.34375,2.816,100,1,12.5,0,-9.14118,0,123.8,4.53,5.36863,9.41177,9.41177,0,0,13.84,181.4,854,0,0,6.27451,1,1,0,1,0,0,.318267
17,27575.000,11.8289,0,-2.34375,2.816,100,1,12.5,0,-9.14118,0,123.8,4.33,5.36863,9.41177,9.41177,0,0,13.84,181.4,836,0,0,6.27451,1,1,0,1,0,0,.310766
18,27575.250,11.7141,0,-2.34375,2.816,100,1,12.5,0,-9.14118,0,123.8,4.22,5.36863,9.41177,9.41177,0,0,13.76,181.4,831,0,0,6.27451,1,1,0,1,0,0,.304693
19,27575.500,11.7141,0,-2.34375,2.816,100,1,12.5,0,-9.14118,0,123.8,4.19,5.36863,9.41177,9.41177,0,0,13.76,181.4,810.25,0,0,5.88235,1,1,0,1,0,0,.310275
20,27575.750,11.7141,0,-2.34375,2.816,100,1,16,0,-9.14118,0,123.8,4.08,5.36863,9.41177,9.41177,0,0,13.6,181.4,815.5,0,0,5.88235,1,1,0,1,0,0,.300184
21,27576.000,11.5992,0,-2.34375,2.816,100,1,14.5,0,-9.14118,0,122,3.99,5.36863,9.41177,9.41177,0,0,13.6,181.4,822.25,0,0,5.88235,1,1,0,1,0,0,.291152
22,27576.250,11.7141,0,-2.34375,2.816,100,1,14,0,-9.28627,0,122,3.99,5.36863,9.41177,9.41177,0,0,13.84,181.4,815,0,0,5.88235,1,1,0,1,0,0,.293742
23,27576.500,11.7141,0,-2.34375,2.816,100,1,15.5,0,-9.28627,0,122,3.99,5.36863,9.41177,9.41177,0,0,13.84,181.4,811,0,0,5.88235,1,1,0,1,0,0,.295191
24,27576.750,11.7141,-4.6875,-2.34375,2.816,100,1,15,0,-9.28627,0,122,4.05,5.36863,9.41177,9.41177,0,0,13.68,181.4,796.75,0,0,5.88235,1,1,0,1,0,0,.304989
25,27577.000,11.7141,-9.375,-2.34375,2.56,100,1,15.5,0,-9.28627,0,122,3.91,5.36863,9.41177,9.41177,0,0,13.68,181.4,792.5,0,0,5.88235,1,1,0,1,0,0,.296025
26,27577.250,11.9437,-13.2813,-2.34375,2.56,100,1,15.5,0,-9.28627,0,122,3.86,5.22353,9.41177,9.41177,0,0,13.76,181.4,797.5,0,0,5.88235,1,1,0,1,0,0,.290408
27,27577.500,12.1734,-17.1875,-2.34375,2.56,100,1,15.5,0,-9.28627,0,122,3.78,5.22353,9.41177,9.41177,0,0,13.76,181.4,784.5,0,0,5.4902,1,1,0,1,0,0,.289101
28,27577.750,12.7477,-17.9688,-2.34375,2.304,100,1,16.5,0,-9.28627,0,122,3.73,5.22353,9.41177,9.41177,0,0,13.84,181.4,754.25,0,0,5.4902,1,1,0,1,0,0,.296719
29,27578.000,13.207,-18.75,-2.34375,2.304,100,1,16.5,0,-9.28627,0,122,3.78,5.36863,9.41177,9.41177,0,0,13.84,181.4,740,0,0,5.4902,1,1,0,1,0,0,.306486
30,27578.250,13.6664,-19.5313,-2.34375,2.304,100,1,16.5,0,-9.14118,0,122,3.68,5.36863,9.41177,9.41177,0,0,13.84,181.4,715.5,0,0,5.4902,1,1,0,1,0,0,.308595
