Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
74,0.93,0.93,-9.0,-11.3,203,0.00,0.00,2.3,-1.90,33.3,1.000,1.9,2.6,107,0.32,4.63,0.00,880,0.0,0.80,0.76,0.0,6.3,9.0,0.0
101,0.94,0.93,-9.0,-11.3,203,0.00,0.00,2.3,-1.90,33.3,1.000,1.9,2.6,109,0.31,4.60,0.00,892,0.0,0.80,0.76,0.0,6.3,8.5,0.0
198,0.94,0.93,-9.0,-11.3,203,0.00,0.00,2.3,-1.90,33.3,1.000,1.9,2.6,109,0.31,4.57,0.00,890,0.0,0.80,0.76,0.0,6.3,8.0,0.0
301,0.94,0.93,-9.0,-11.3,203,0.00,0.00,2.3,-1.90,33.3,1.000,1.9,2.6,109,0.31,4.63,0.00,890,0.0,0.80,0.76,0.0,6.3,8.5,0.0
402,0.93,0.93,-9.0,-11.3,203,0.00,0.00,2.2,-1.90,33.3,1.000,2.0,2.6,109,0.30,4.60,0.00,907,0.0,0.80,0.76,0.0,6.3,7.0,0.0
506,0.94,0.94,-9.0,-11.3,203,0.00,0.00,2.2,-1.90,33.3,1.000,1.9,2.6,109,0.31,4.60,0.00,893,0.0,0.80,0.76,0.0,5.9,4.0,0.0
607,0.94,0.94,-9.1,-11.3,203,0.00,0.00,2.3,-1.90,33.3,1.000,1.8,2.3,109,0.27,4.11,0.00,920,0.0,0.80,0.76,0.0,5.5,4.0,0.0
708,0.93,0.94,-9.3,-11.3,203,0.00,0.00,2.2,-1.90,33.3,1.000,1.8,2.3,109,0.25,3.76,0.00,920,0.0,0.80,0.76,0.0,5.5,6.5,0.0
811,0.93,0.96,-9.4,-11.3,203,0.00,0.00,2.1,-1.90,33.3,1.000,1.8,2.3,109,0.24,3.79,0.00,938,0.0,0.80,0.76,0.0,5.5,5.0,0.0
918,0.93,0.94,-9.6,-11.3,203,0.00,0.00,2.2,-1.90,33.3,1.000,1.8,2.3,109,0.25,3.81,0.00,933,0.0,0.80,0.76,0.0,5.5,5.5,0.0
1015,0.93,0.94,-9.7,-11.3,203,0.00,0.00,2.0,-1.90,33.3,1.000,1.6,2.0,109,0.24,3.81,0.00,937,0.0,0.80,0.76,0.0,5.5,6.5,0.0
