Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
56,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.7,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.60,0.00,897,0.0,0.82,0.78,0.0,5.9,11.5,0.0
101,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.7,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,912,0.0,0.82,0.78,0.0,5.5,12.0,0.0
204,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.7,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.60,0.00,909,0.0,0.82,0.78,0.0,5.9,11.5,0.0
306,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.6,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.63,0.00,905,0.0,0.82,0.78,0.0,5.9,12.0,0.0
407,1.01,0.86,-9.6,-11.2,177,0.00,0.00,-17.3,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,912,0.0,0.82,0.78,0.0,5.9,11.5,0.0
508,1.01,0.86,-9.6,-11.2,177,0.00,0.00,-17.2,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,905,0.0,0.82,0.78,0.0,5.9,12.0,0.0
610,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.2,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.60,0.00,914,0.0,0.82,0.78,0.0,5.9,11.5,0.0
713,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.3,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.54,0.00,901,0.0,0.82,0.78,0.0,5.9,12.5,0.0
823,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.3,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,914,0.0,0.82,0.78,0.0,5.9,11.5,0.0
918,1.00,0.86,-9.6,-11.2,177,0.00,0.00,-17.1,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.60,0.00,904,0.0,0.82,0.78,0.0,5.9,12.5,0.0
1020,1.00,0.87,-9.6,-11.2,177,0.00,0.00,-17.1,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.60,0.00,908,0.0,0.82,0.78,0.0,5.9,12.0,0.0
1123,1.01,0.87,-9.6,-11.2,177,0.00,0.00,-17.0,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.63,0.00,904,0.0,0.82,0.78,0.0,5.9,11.5,0.0
1224,1.01,0.87,-9.6,-11.2,177,0.00,0.00,-17.0,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,913,0.0,0.82,0.78,0.0,5.9,12.0,0.0
1326,1.01,0.87,-9.6,-11.2,177,0.00,0.00,-16.8,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,925,0.0,0.82,0.78,0.0,5.9,10.5,0.0
1427,1.01,0.87,-9.6,-11.2,177,0.00,0.00,-16.7,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.60,0.00,910,0.0,0.82,0.78,0.0,5.9,12.0,0.0
1541,1.01,0.87,-9.6,-11.2,177,0.00,0.00,-16.5,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.63,0.00,915,0.0,0.82,0.78,0.0,5.9,11.5,0.0
1631,1.01,0.87,-9.6,-11.2,177,0.00,0.00,-16.4,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.63,0.00,911,0.0,0.82,0.78,0.0,5.9,12.0,0.0
1735,1.01,0.87,-9.6,-11.2,177,0.00,0.00,-16.5,-6.30,100.0,1.000,1.5,2.0,73,0.32,4.72,0.00,896,0.0,0.82,0.78,0.0,5.9,13.0,0.0
1838,1.00,0.86,-9.5,-11.2,177,0.00,0.00,-16.6,-6.30,100.0,1.000,1.5,2.0,73,0.32,4.75,0.00,895,0.0,0.82,0.78,0.0,5.9,13.5,0.0
1940,1.00,0.87,-9.5,-11.2,177,0.00,0.00,-16.6,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.69,0.00,910,0.0,0.82,0.78,0.0,5.9,11.5,0.0
2040,1.00,0.87,-9.5,-11.2,177,0.00,0.00,-16.5,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.69,0.00,907,0.0,0.82,0.78,0.0,5.9,12.0,0.0
2141,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-16.1,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.60,0.00,912,0.0,0.82,0.78,0.0,5.9,11.5,0.0
2243,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-16.2,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.63,0.00,908,0.0,0.82,0.78,0.0,5.9,11.5,0.0
2346,1.00,0.87,-9.5,-11.2,177,0.00,0.00,-16.2,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.72,0.00,921,0.0,0.82,0.78,0.0,5.9,12.0,0.0
2448,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-16.0,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.63,0.00,919,0.0,0.82,0.78,0.0,5.9,11.0,0.0
2553,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-15.9,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,910,0.0,0.82,0.78,0.0,5.9,12.0,0.0
2654,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-15.8,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.69,0.00,927,0.0,0.82,0.78,0.0,5.9,10.5,0.0
2753,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-15.7,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.69,0.00,905,0.0,0.82,0.78,0.0,5.9,12.5,0.0
2854,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-15.6,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.60,0.00,922,0.0,0.82,0.78,0.0,5.9,11.0,0.0
2958,1.01,0.87,-9.5,-11.2,177,0.00,0.00,-15.4,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.57,0.00,905,0.0,0.82,0.78,0.0,5.9,12.5,0.0
3059,1.02,0.88,-9.5,-11.2,177,0.00,0.00,-15.3,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.69,0.00,907,0.0,0.82,0.78,0.0,5.9,12.5,0.0
3161,1.01,0.88,-9.5,-11.2,177,0.00,0.00,-15.2,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.66,0.00,905,0.0,0.82,0.78,0.0,5.9,12.5,0.0
3262,1.01,0.88,-9.5,-11.2,177,0.00,0.00,-15.2,-6.30,100.0,1.000,1.5,2.0,73,0.31,4.75,0.00,916,0.0,0.82,0.78,0.0,5.9,13.0,0.0
3367,1.01,0.88,-9.5,-11.2,177,0.00,0.00,-15.1,-6.30,100.0,1.000,1.5,2.0,73,0.30,4.48,0.00,900,0.0,0.82,0.78,0.0,5.9,12.0,0.0
