sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,3872134.250,14.7,0,-6.25,4.352,100,1,20.5,0,-4.35294,0,89.6,4.57,10.1569,9.41177,9.41177,0,0,10.88,177.8,963.25,0,0,7.05882,1,0,0,0,1,0,.284661
1,3872134.500,14.7,0,-6.25,3.072,100,1,19,0,-8.27059,0,91.4,5.14,6.23922,9.41177,9.41177,0,0,13.92,177.8,1532.25,0,0,6.66667,1,0,0,0,1,0,.201273
2,3872134.750,14.7,0,-6.25,2.304,100,1,14,0,-10.1569,0,91.4,5.28,4.35294,9.41177,9.41177,0,0,13.92,177.8,1621.5,0,0,7.05882,1,0,0,0,1,0,.195375
3,3872135.000,14.7,0,-6.25,2.304,100,1,12,0,-10.7373,0,91.4,5.46,3.77255,9.41177,9.41177,0,0,13.92,177.8,1551.25,0,0,7.05882,1,0,0,0,1,0,.211185
4,3872135.250,14.7,0,-6.25,2.304,100,1,12,0,-10.7373,0,91.4,5.39,3.77255,9.41177,9.41177,0,0,13.92,177.8,1404,0,0,7.05882,1,1,0,0,1,0,.230342
5,3872135.500,14.7,0,-6.25,2.304,100,1,12,0,-10.5922,0,91.4,5.35,3.91765,9.41177,9.41177,0,0,13.92,177.8,1285,0,0,7.05882,1,1,0,0,1,0,.249805
6,3872135.750,14.7,0,-6.25,2.56,100,1,12,0,-10.4471,0,91.4,5.37,4.06275,9.41177,9.41177,0,0,13.92,177.8,1183.5,0,0,6.66667,1,1,0,1,1,0,.272243
7,3872136.000,14.7,0,-6.25,2.56,100,1,12,0,-10.302,0,91.4,5.08,4.06275,9.41177,9.41177,0,0,14,177.8,1151,0,0,6.66667,1,1,0,1,1,0,.264813
8,3872136.250,14.7,0,-6.25,2.56,100,1,12,0,-10.302,0,91.4,5.02,4.20784,9.41177,9.41177,0,0,14,179.6,1027,0,0,6.66667,1,1,0,1,1,0,.293281
9,3872136.500,14.7,0,-6.25,2.816,100,1,12,0,-10.0118,0,91.4,4.8,4.49804,9.41177,9.41177,0,0,14.08,179.6,971.25,0,0,6.66667,1,1,0,1,1,0,.296525
10,3872136.750,14.7,0,-6.25,2.816,100,1,12,0,-9.86667,0,91.4,5.14,4.64314,9.41177,9.41177,0,0,14.08,179.6,938.5,0,0,7.05882,1,1,0,1,1,0,.328609
11,3872137.000,14.7,0,-6.25,3.072,100,1,12,0,-9.43137,0,91.4,5.48,5.07843,9.41177,9.41177,0,0,14,179.6,940.75,0,0,7.05882,1,1,0,1,1,0,.349508
12,3872137.250,14.7,0,-6.25,3.072,100,1,12,0,-9.14118,0,91.4,5.41,5.36863,9.41177,9.41177,0,0,14,179.6,938.5,0,0,7.05882,1,1,0,1,1,1,.345871
13,3872137.500,14.7,0,-6.25,3.072,100,1,12,0,-9.14118,0,91.4,5.3,5.36863,9.41177,9.41177,0,0,13.84,179.6,940,0,0,7.05882,1,1,0,1,1,1,.338298
14,3872137.750,14.7,0,-6.25,3.072,100,1,12,0,-9.28627,0,91.4,5.31,5.22353,9.41177,9.41177,0,0,13.84,179.6,942,0,0,6.66667,1,1,0,1,1,1,.338217
15,3872138.000,14.7,0,-6.25,3.072,100,1,12,0,-9.28627,0,91.4,5.12,5.22353,9.41177,9.41177,0,0,14,179.6,936.75,0,0,6.66667,1,1,0,1,1,1,.327942
16,3872138.250,14.7,0,-6.25,3.072,100,1,12,0,-9.28627,0,91.4,5.16,5.22353,9.41177,9.41177,0,0,14,179.6,936,0,0,6.66667,1,1,0,1,1,1,.330769
17,3872138.500,14.5852,0,-6.25,2.816,100,1,12,0,-9.28627,0,91.4,5.02,5.22353,9.41177,9.41177,0,0,14,179.6,930.75,0,0,6.66667,1,1,0,1,1,1,.32361
18,3872138.750,14.5852,0,-6.25,2.816,100,1,12,0,-9.43137,0,91.4,5.02,5.07843,9.41177,9.41177,0,0,14,179.6,922.75,0,0,6.66667,1,1,0,1,1,1,.326416
19,3872139.000,14.5852,0,-6.25,2.816,100,1,12,0,-9.28627,0,91.4,5.08,5.22353,9.41177,9.41177,0,0,14,179.6,903.25,0,0,6.66667,1,1,0,1,1,1,.337448
20,3872139.250,14.4703,0,-6.25,3.072,100,1,16,0,-9.28627,0,91.4,5.02,5.22353,9.41177,9.41177,0,0,14,179.6,916.75,0,0,6.66667,1,1,0,1,1,1,.328552
21,3872139.500,14.4703,0,-6.25,2.816,100,1,14.5,0,-9.43137,0,91.4,4.77,5.07843,9.41177,9.41177,0,0,13.92,179.6,912.75,0,0,6.66667,1,1,0,1,1,1,.313558
22,3872139.750,14.3555,0,-6.25,2.816,100,1,14.5,0,-9.43137,0,91.4,4.9,5.07843,9.41177,9.41177,0,0,13.92,179.6,900.75,0,0,6.66667,1,1,0,1,1,1,.326395
23,3872140.000,14.2406,0,-6.25,2.816,100,1,14,0,-9.43137,0,91.4,4.8,5.07843,9.41177,9.41177,0,0,13.84,179.6,902.25,0,0,6.66667,1,1,0,1,1,1,.319202
24,3872140.250,14.2406,0,-6.25,2.816,100,1,14.5,0,-9.28627,0,91.4,4.77,5.22353,9.41177,9.41177,0,0,13.84,179.6,908,0,0,6.66667,1,1,0,1,1,1,.315198
25,3872140.500,14.1258,0,-6.25,2.816,100,1,13.5,0,-9.28627,0,91.4,4.83,5.22353,9.41177,9.41177,0,0,14,179.6,913.5,0,0,6.27451,1,1,0,1,1,1,.317241
26,3872140.750,13.8961,0,-6.25,2.816,100,1,13,0,-9.28627,0,91.4,4.68,5.07843,9.41177,9.41177,0,0,14,179.6,907.5,0,0,6.27451,1,1,0,1,1,1,.309421
27,3872141.000,13.7813,0,-6.25,2.816,100,1,12.5,0,-9.43137,0,91.4,4.65,5.07843,9.41177,9.41177,0,0,14.08,179.6,901.25,0,0,6.27451,1,1,0,1,1,1,.30957
28,3872141.250,13.6664,0,-6.25,2.816,100,1,14,0,-9.43137,0,91.4,4.62,5.07843,9.41177,9.41177,0,0,14.08,179.6,893.5,0,0,6.27451,1,1,0,1,1,1,.310241
29,3872141.500,13.4367,0,-6.25,2.816,100,1,15.5,0,-9.43137,0,91.4,4.5,5.07843,9.41177,9.41177,0,0,14,179.6,887.75,0,0,6.27451,1,1,0,1,1,1,.30414
30,3872141.750,13.207,0,-6.25,2.816,100,1,15.5,0,-9.43137,0,91.4,4.59,5.07843,9.41177,9.41177,0,0,14,179.6,860.5,0,0,6.27451,1,1,0,1,1,1,.320046
31,3872142.000,13.0922,0,-6.25,2.816,100,1,16,0,-9.43137,0,91.4,4.65,5.07843,9.41177,9.41177,0,0,14.08,179.6,854.75,0,0,6.27451,1,1,0,1,1,1,.326411
32,3872142.250,12.8625,0,-6.25,2.816,100,1,16,0,-9.43137,0,91.4,4.45,5.07843,9.41177,9.41177,0,0,14.08,179.6,836.75,0,0,6.27451,1,1,0,1,1,1,.319092
33,3872142.500,12.6328,0,-6.25,2.816,100,1,16,0,-9.28627,0,91.4,4.42,5.07843,9.41177,9.41177,0,0,14,179.6,838.5,0,0,6.27451,1,1,0,1,1,1,.316279
34,3872142.750,12.518,0,-6.25,2.816,100,1,15.5,0,-9.28627,0,91.4,4.45,5.22353,9.41177,9.41177,0,0,14,179.6,825.25,0,0,6.27451,1,1,0,1,1,1,.323538
35,3872143.000,12.4031,0,-6.25,2.816,100,1,15.5,0,-9.28627,0,91.4,4.42,5.22353,9.41177,9.41177,0,0,14.08,179.6,830.5,0,0,6.27451,1,1,0,1,1,1,.319326
36,3872143.250,12.2883,0,-6.25,2.816,100,1,14.5,0,-9.28627,0,91.4,4.39,5.22353,9.41177,9.41177,0,0,14.08,179.6,822,0,0,5.88235,1,1,0,1,1,1,.320438
37,3872143.500,12.0586,0,-6.25,2.816,100,1,15.5,0,-9.28627,0,91.4,4.22,5.22353,9.41177,9.41177,0,0,14,179.6,822.75,0,0,5.88235,1,1,0,1,1,1,.307748
38,3872143.750,11.9437,0,-6.25,2.816,100,1,15.5,0,-9.28627,0,91.4,4.28,5.07843,9.41177,9.41177,0,0,14,179.6,806.25,0,0,5.88235,1,1,0,1,1,1,.318512
39,3872144.000,11.7141,0,-6.25,2.816,100,1,15.5,0,-9.28627,0,91.4,4.27,5.22353,9.41177,9.41177,0,0,14,179.6,802.5,0,0,5.88235,1,1,0,1,1,1,.319252
40,3872144.250,11.5992,0,-6.25,2.816,100,1,14.5,0,-9.28627,0,91.4,4.16,5.22353,9.41177,9.41177,0,0,14,179.6,820,0,0,5.88235,1,1,0,1,1,1,.30439
41,3872144.500,11.5992,0,-6.25,2.816,100,1,13.5,0,-9.28627,0,91.4,4.05,5.22353,9.41177,9.41177,0,0,14,177.8,808.75,0,0,5.88235,1,1,0,1,1,1,.300464
