sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,583.500,14.7,0,-5.46875,4.096,100,1,20,0,-4.35294,0,68,4.36,10.0118,9.41177,9.41177,0,0,12.16,176,1013,0,0,7.05882,1,0,0,0,1,0,.258243
1,583.750,14.7,0,-5.46875,3.072,100,1,19.5,0,-7.98039,0,68,4.99,5.80392,9.41177,9.41177,0,0,12.16,176,1560.5,0,0,6.66667,1,0,0,0,1,0,.191862
2,584.000,14.7,0,-5.46875,2.304,100,1,14.5,0,-10.0118,0,68,5.14,4.20784,9.41177,9.41177,0,0,14.08,176,1639,0,0,6.66667,1,0,0,0,1,0,.188164
3,584.250,14.7,0,-5.46875,2.304,100,1,12,0,-10.5922,0,68,5.19,3.77255,9.41177,9.41177,0,0,14.08,176,1539.75,0,0,6.66667,1,0,0,0,1,0,.202241
4,584.500,14.7,0,-5.46875,2.304,100,1,12,0,-10.5922,0,68,5.24,3.77255,9.41177,9.41177,0,0,14.24,176,1394.25,0,0,6.66667,1,0,0,0,1,0,.225498
5,584.750,14.7,0,-5.46875,2.304,100,1,12,0,-10.4471,0,68,5.16,3.91765,9.41177,9.41177,0,0,14.24,176,1252,0,0,6.66667,1,0,0,0,0,0,.247284
6,585.000,14.7,0,-5.46875,2.56,100,1,12,0,-10.302,0,68,5.02,4.06275,9.41177,9.41177,0,0,13.92,176,1158.5,0,0,6.27451,1,0,0,1,0,0,.259991
7,585.250,14.7,0,-5.46875,2.56,100,1,12,0,-10.1569,0,68,4.93,4.20784,9.41177,9.41177,0,0,13.92,176,1075.75,0,0,6.27451,1,0,0,1,0,0,.274971
8,585.500,14.7,0,-5.46875,2.56,100,1,12,0,-10.0118,0,68,4.65,4.35294,9.41177,9.41177,0,0,14.16,176,1011.75,0,0,6.27451,1,0,0,1,0,0,.27576
9,585.750,14.7,0,-5.46875,2.56,100,1,12,0,-9.86667,0,68,4.59,4.49804,9.41177,9.41177,0,0,14.16,176,947.5,0,0,6.27451,1,0,0,1,0,0,.29066
10,586.000,14.7,0,-5.46875,2.816,100,1,12,0,-9.72157,0,68,4.59,4.64314,9.41177,9.41177,0,0,14.16,176,896.5,0,0,6.27451,1,0,0,1,0,0,.307195
11,586.250,14.7,0,-5.46875,2.816,100,1,12,0,-9.72157,0,68,4.39,4.78824,9.41177,9.41177,0,0,14.16,177.8,860.5,0,0,5.88235,1,0,0,1,0,0,.306101
12,586.500,14.7,0,-5.46875,2.816,100,1,12,0,-9.57647,0,68,4.22,4.78824,9.41177,9.41177,0,0,14.16,177.8,836,0,0,5.88235,1,0,0,1,0,0,.302871
13,586.750,14.7,0,-5.46875,2.816,100,1,12,0,-9.43137,0,68,4.25,4.93333,9.41177,9.41177,0,0,14.16,177.8,790,0,0,5.88235,1,0,0,1,0,0,.322785
14,587.000,14.5852,0,-5.46875,2.816,100,1,12,0,-9.43137,0,68,4.08,4.93333,9.41177,9.41177,0,0,14.08,177.8,777,0,0,5.88235,1,0,0,1,0,0,.315058
15,587.250,14.5852,0,-5.46875,2.816,100,1,12,0,-9.28627,0,68,4.02,5.07843,9.41177,9.41177,0,0,14.08,177.8,762.75,0,0,5.4902,1,0,0,1,0,0,.316224
16,587.500,14.5852,0,-5.46875,2.816,100,1,12,0,-9.28627,0,68,3.86,5.07843,9.41177,9.41177,0,0,14.24,177.8,751.25,0,0,5.4902,1,0,0,1,0,0,.308286
17,587.750,14.5852,0,-5.46875,2.816,100,1,12,0,-9.28627,0,68,3.86,5.07843,9.41177,9.41177,0,0,14.24,177.8,744.75,0,0,5.4902,1,0,0,1,0,0,.310977
18,588.000,14.4703,0,-5.46875,2.816,100,1,12,0,-9.28627,0,68,3.78,5.07843,9.41177,9.41177,0,0,14.08,177.8,739,0,0,5.4902,1,0,0,1,0,0,.306901
19,588.250,14.3555,0,-5.46875,2.816,100,1,12,0,-9.28627,0,68,3.68,5.07843,9.41177,9.41177,0,0,14.08,177.8,709.75,0,0,5.4902,1,0,0,1,0,0,.311095
20,588.500,14.3555,0,-5.46875,2.816,100,1,16,0,-9.14118,0,68,3.71,5.22353,9.41177,9.41177,0,0,14.16,177.8,709.25,0,0,5.4902,1,0,0,1,0,0,.313853
21,588.750,14.2406,0,-5.46875,2.816,100,1,16,0,-9.14118,0,68,3.76,5.22353,9.41177,9.41177,0,0,14.16,177.8,739.75,0,0,5.4902,1,0,0,1,0,0,.304968
22,589.000,14.1258,0,-5.46875,2.816,100,1,13.5,0,-9.28627,0,66.2,3.71,5.07843,9.41177,9.41177,0,0,14.08,177.8,757.5,0,0,5.4902,1,0,0,1,0,0,.293861
23,589.250,14.0109,0,-5.46875,2.816,100,1,11.5,0,-9.28627,0,66.2,3.65,5.07843,9.41177,9.41177,0,0,14.08,177.8,769,0,0,5.4902,1,0,0,1,0,0,.284785
