sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,3872813.250,14.7,0,-4.6875,3.328,100,1,19.5,0,-7.2549,0,95,4.93,7.2549,9.41177,9.41177,0,0,10.88,197.6,1502.75,0,0,7.05882,1,0,0,0,1,0,.196839
1,3872813.500,14.7,0,-4.6875,2.56,100,1,16,0,-9.86667,0,95,4.99,4.64314,9.41177,9.41177,0,0,13.84,197.6,1718.5,0,0,6.66667,1,0,0,0,1,0,.174222
2,3872813.750,14.7,0,-4.6875,2.304,100,1,11.5,0,-10.7373,0,95,5.37,3.77255,9.41177,9.41177,0,0,13.84,197.6,1640.75,0,0,6.66667,1,0,0,0,1,0,.196374
3,3872814.000,14.7,0,-4.6875,2.304,100,1,11.5,0,-10.8824,0,96.8,5.22,3.62745,9.41177,9.41177,0,0,13.76,197.6,1474,0,0,7.05882,1,0,0,0,1,0,.212483
4,3872814.250,14.7,0,-4.6875,2.56,100,1,11.5,0,-10.7373,0,96.8,5.14,3.77255,9.41177,9.41177,0,0,13.76,197.6,1321.25,0,0,7.05882,1,1,0,0,1,0,.233415
5,3872814.500,14.7,0,-4.6875,2.816,100,1,11.5,0,-10.4471,0,96.8,5.21,4.06275,9.41177,9.41177,0,0,13.84,197.6,1178.75,0,0,6.66667,1,1,0,1,1,0,.265196
6,3872814.750,14.7,0,-4.6875,2.816,100,1,11.5,0,-10.1569,0,96.8,5.02,4.35294,9.41177,9.41177,0,0,13.84,197.6,1052.5,0,0,6.66667,1,1,0,1,1,1,.286176
7,3872815.000,14.7,0,-4.6875,2.816,100,1,11.5,0,-9.86667,0,96.8,4.9,4.64314,9.41177,9.41177,0,0,13.68,199.4,1005.25,0,0,6.66667,1,1,0,1,1,1,.292465
8,3872815.250,14.7,0,-4.6875,3.072,100,1,11.5,0,-9.72157,0,96.8,4.8,4.78824,9.41177,9.41177,0,0,13.68,199.4,944.5,0,0,6.66667,1,1,0,1,1,1,.304923
9,3872815.500,14.7,0,-4.6875,3.072,100,1,11.5,0,-9.72157,0,95,4.77,4.78824,9.41177,9.41177,0,0,13.84,199.4,881.75,0,0,6.27451,1,1,0,1,1,1,.324582
