Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
18,1.01,0.99,-9.7,-11.3,138,0.00,0.00,-3.2,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.35,0.00,1111,0.0,0.82,0.78,0.0,6.3,19.0,0.0
103,1.00,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.41,0.00,1120,0.0,0.82,0.78,0.0,6.3,19.0,0.0
205,1.00,0.99,-9.7,-11.3,138,0.00,0.00,-3.2,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.48,0.00,1124,0.0,0.82,0.78,0.0,6.3,18.0,0.0
307,1.00,0.99,-9.7,-11.3,138,0.00,0.00,-3.2,-4.39,33.3,1.000,1.9,2.0,57,0.30,5.48,0.00,1111,0.0,0.82,0.78,0.0,6.3,19.0,0.0
410,1.00,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.8,2.0,57,0.30,5.51,0.00,1099,0.0,0.82,0.78,0.0,6.3,19.5,0.0
511,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.2,-4.39,33.3,1.000,1.8,2.0,57,0.30,5.51,0.00,1097,0.0,0.82,0.78,0.0,6.3,18.5,0.0
613,1.00,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,2.1,2.3,57,0.30,5.51,0.00,1097,0.0,0.82,0.78,0.0,6.3,19.5,0.0
714,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.30,5.48,0.00,1111,0.0,0.82,0.78,0.0,6.3,18.0,0.0
818,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.2,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.41,0.00,1111,0.0,0.82,0.78,0.0,6.3,18.0,0.0
920,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.48,0.00,1121,0.0,0.82,0.78,0.0,6.3,18.0,0.0
1020,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.51,0.00,1126,0.0,0.82,0.78,0.0,6.3,18.0,0.0
1124,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.45,0.00,1122,0.0,0.82,0.78,0.0,6.3,17.0,0.0
1226,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.35,0.00,1126,0.0,0.82,0.78,0.0,6.3,17.0,0.0
1332,1.00,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.45,0.00,1126,0.0,0.82,0.78,0.0,6.3,17.0,0.0
1429,0.99,0.99,-9.7,-11.3,138,0.00,0.00,-3.1,-4.39,33.3,1.000,1.9,2.0,57,0.29,5.48,0.00,1124,0.0,0.82,0.78,0.0,6.3,17.0,0.0
1532,1.00,0.99,-9.7,-11.3,138,0.00,0.00,-3.0,-4.39,33.3,1.000,1.9,2.0,57,0.30,5.51,0.00,1114,0.0,0.82,0.78,0.0,6.3,18.0,0.0
