sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,270067.000,14.7,0,-7.8125,3.328,100,1,26.5,0,-6.81961,0,86,10.57,7.83529,9.41177,9.41177,0,0,10.8,102.2,1838,0,0,10.1961,1,0,0,0,1,0,.345049
1,270067.250,14.7,0,-7.8125,3.072,100,1,19,0,-9.14118,0,86,12.35,5.36863,9.41177,9.41177,0,0,14.32,102.2,2073.25,0,0,10.5882,1,0,0,0,1,0,.35741
2,270067.500,14.7,0,-7.8125,2.816,100,1,15,0,-9.86667,0,86,11.57,4.64314,9.41177,9.41177,0,0,14.32,102.2,2071,0,0,10.1961,1,0,0,0,1,0,.3352
3,270067.750,14.7,0,-7.8125,2.816,100,1,14,0,-9.86667,0,86,11.47,4.64314,9.41177,9.41177,0,0,14.24,102.2,1979,0,0,10.5882,1,0,0,0,1,0,.347751
4,270068.000,14.7,0,-7.8125,3.072,100,1,13.5,0,-9.57647,0,86,12.29,4.93333,9.41177,9.41177,0,0,14.24,102.2,1892.5,0,0,10.5882,1,1,0,0,1,0,.389643
5,270068.250,14.7,0,-7.8125,3.072,100,1,13,0,-9.28627,0,86,12.29,5.22353,9.41177,9.41177,0,0,14.08,102.2,1838.75,0,0,10.5882,1,1,0,0,1,0,.401033
6,270068.500,14.7,0,-7.8125,3.328,100,1,12,0,-9.14118,0,86,12.23,5.36863,9.41177,9.41177,0,0,14.08,102.2,1793.25,0,0,10.5882,1,1,0,1,1,0,.409201
7,270068.750,14.7,0,-7.8125,3.328,100,1,11.5,0,-8.99608,0,86,12.41,5.51373,9.41177,9.41177,0,0,14.16,102.2,1752.25,0,0,10.5882,1,1,0,1,1,0,.424939
8,270069.000,14.7,0,-7.8125,3.328,100,1,11,0,-8.99608,0,86,12.06,5.51373,9.41177,9.41177,0,0,14.16,102.2,1735.25,0,0,10.5882,1,1,0,1,1,0,.417
9,270069.250,14.7,0,-7.8125,3.328,100,1,10.5,0,-8.85098,0,86,12.47,5.65882,9.41177,9.41177,0,0,14.24,102.2,1700,0,0,10.9804,1,1,0,1,1,0,.440118
10,270069.500,14.7,0,-7.8125,3.584,100,1,9.5,0,-8.41569,0,84.2,14.12,6.09412,9.41177,9.41177,0,0,14.24,102.2,1708.5,0,0,11.3725,1,1,0,1,1,0,.495874
11,270069.750,14.7,0,-7.8125,3.584,100,1,9,0,-8.12549,0,84.2,14.18,6.38431,9.41177,9.41177,0,0,14.16,102.2,1665.25,0,0,11.3725,1,1,0,1,1,0,.510914
12,270070.000,14.7,0,-7.8125,3.84,100,1,8.5,0,-7.98039,0,84.2,14.05,6.38431,9.41177,9.41177,0,0,14.16,102.2,1658,0,0,11.3725,1,1,0,1,1,0,.508444
13,270070.250,14.7,0,-7.8125,3.584,100,1,8,0,-8.12549,0,84.2,13.74,6.38431,9.41177,9.41177,0,0,14.24,102.2,1691.5,0,0,11.3725,1,1,0,1,1,0,.487378
14,270070.500,14.7,0,-7.8125,3.584,100,1,7.5,0,-7.98039,0,84.2,13.86,6.38431,9.41177,9.41177,0,0,14.24,102.2,1658.5,0,0,11.3725,1,1,0,1,1,0,.501417
15,270070.750,14.7,0,-7.8125,3.584,100,1,7,0,-7.98039,0,84.2,14.31,6.38431,9.41177,9.41177,0,0,14.24,102.2,1675.75,0,0,11.3725,1,1,0,1,1,0,.512368
16,270071.000,14.7,0,-7.8125,3.584,100,1,6.5,0,-7.98039,0,84.2,14.18,6.52941,9.41177,9.41177,0,0,14.24,102.2,1661.5,0,0,11.7647,1,1,0,1,1,0,.512067
17,270071.250,14.7,0,-7.8125,3.584,100,1,5.5,0,-7.98039,0,84.2,14.44,6.52941,9.41177,9.41177,0,0,14.32,102.2,1650,0,0,11.7647,1,1,0,1,1,0,.525091
18,270071.500,14.7,0,-7.8125,3.584,100,1,5,0,-7.83529,0,84.2,14.5,6.67451,9.41177,9.41177,0,0,14.32,102.2,1662.25,0,0,11.7647,1,1,0,1,1,0,.523387
19,270071.750,14.7,0,-7.8125,3.584,100,1,4.5,0,-7.6902,0,82.4,14.63,6.67451,9.41177,9.41177,0,0,14.16,102.2,1627,0,0,11.7647,1,1,0,1,1,0,.539521
20,270072.000,14.5852,0,-7.8125,3.84,100,1,4,0,-7.6902,0,82.4,14.31,6.81961,9.41177,9.41177,0,0,14.16,102.2,1654.25,0,0,11.7647,1,1,0,1,1,1,.519027
21,270072.250,14.5852,0,-7.8125,3.84,100,1,4,0,-7.6902,0,82.4,14.88,6.81961,9.41177,9.41177,0,0,14.32,102.2,1653,0,0,11.7647,1,1,0,1,1,1,.540109
22,270072.500,14.5852,0,-7.8125,3.84,100,1,2,0,-7.5451,0,82.4,14.69,6.81961,9.41177,9.41177,0,0,14.32,102.2,1662.25,0,0,11.7647,1,1,0,1,1,1,.530245
23,270072.750,14.4703,0,-7.8125,3.84,100,1,1,0,-7.5451,0,82.4,15.13,6.96471,9.41177,9.41177,0,0,14.24,102.2,1660.5,0,0,12.1569,1,1,0,1,1,1,.546703
24,270073.000,14.4703,0,-7.8125,3.84,100,1,2.5,0,-7.4,0,82.4,15.39,6.96471,9.41177,9.41177,0,0,14.24,102.2,1635,0,0,12.1569,1,1,0,1,1,1,.564771
